what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1394128630307
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1394128632196
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1394128636836
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1394128637908
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1394128646348
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128649468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128653097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128653115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128653140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128656051
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1394128657475
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1394128657556
error,log,,,"Error in final launch sequence",1394128659324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128659340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128661317
error,log,,,"Error in final launch sequence",1394128671027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128671035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128673205
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1394128675619
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128675627
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1394128675633
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128678595
activated,perspective,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui.cPerspective",1394128678595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1394128678610
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1394128678610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128688780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394128692734
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128694235
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1394128725443
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128725486
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128725515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128729440
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128729440
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1394128730892
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128734850
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1394128734850
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128746225
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128768128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394128774058
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1394128775117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128775387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128777802
error,log,,,"Error starting process.",1394128780221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128780226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128787818
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128791049
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394128791796
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128796387
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128812355
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128819295
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128821056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394128855565
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1394128857032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1394128861717
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1394128862672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128862949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128865256
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1394128874064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128874334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128875822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128881456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128883037
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1394128884569
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128885070
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394128885855
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1394128890441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128933024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128934705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128936432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394128946962
