what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699663916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699668518
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1393699668521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1393699668521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699668526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699670583
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699670783
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699670795
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699675681
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699684419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699694814
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699695875
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699697188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699702182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393699711139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699717657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699721097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699726576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699742715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699747555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699749605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699755454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699756957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699766168
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699774030
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699776470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699786699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699796949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699848965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699850991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699938084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699942120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700020204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700020819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700032108
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700033315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700044420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700047443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700048245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700058885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700060948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700099142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700101373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700103127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700105837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700110031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700115893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700116918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700124143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393700134521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393700135640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393700136297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700140473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700149167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700150303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700227643
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700229186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700231738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700308199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700310029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700310593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700318230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700339143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700341053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393700344396
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700344997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393700346998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700347399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700351448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700359264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700366996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700378625
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700382142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700386182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700389816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700392537
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700394174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700400263
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700400848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393700404825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393700408210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700409010
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700414277
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393700416961
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700417141
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700417161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700420347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700421860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700422671
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700422702
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700422718
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700426415
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700426415
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1393700431625
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700431625
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700435713
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700435728
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700437476
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700437476
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700440752
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700441594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700443809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700445915
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700451188
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700469721
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700472077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700473668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700474885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700477069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700541778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393700544477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700545272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700549594
