what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_CA",1396547911137
processors,sysinfo,,,"8",1396547911137
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1396547911137
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1396547911137
java.specification.name,sysinfo,,,"Java Platform API Specification",1396547911137
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396547911137
java.specification.version,sysinfo,,,"1.6",1396547911137
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1396547911137
java.version,sysinfo,,,"1.6.0_23",1396547911137
java.vm.info,sysinfo,,,"mixed mode",1396547911137
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1396547911137
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1396547911137
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1396547911137
java.vm.specification.version,sysinfo,,,"1.0",1396547911137
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1396547911137
java.vm.version,sysinfo,,,"19.0-b09",1396547911137
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1396547911230
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547911371
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1396547912182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396547912322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396547913789
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1396547914914
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547914930
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396547915569
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1396547915756
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1396547931810
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1396547931888
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547945133
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547945165
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396547953714
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547953932
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396547953948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396548064169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396548076952
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396548079604
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396548079620
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1396548087998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396548089386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396548096937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396548098497
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1396548100556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396548100697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396548103505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396548104488
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396548118654
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1396548118654
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1396548118669
